"p.value","fdr","p.holm","t.statistic","coefficient","coefficient.ci.high","coefficient.ci.low","coefficient.se","n","chromosome","position"
0.607378625718993,0.814819269514256,1,0.514712233201433,0.00182158465572864,0.00880439835134574,-0.00516122903988846,0.00353903509228576,188,"chr3",101678053
4.05307233131052e-05,0.00287330389140542,1,-4.20726940035965,-0.0175905355877481,-0.00934109826640919,-0.025839972909087,0.00418098626777844,188,"chr3",119322357
0.566031791286488,0.78930829487477,1,0.574960816983249,0.00365924293715645,0.0162170741123636,-0.00889858823805074,0.0063643344538782,187,"chr3",183826074
0.308559128374982,0.585375973127091,1,-1.02110698213682,-0.000392857625960173,0.000366260791165521,-0.00115197604308587,0.000384736989201719,188,"chr3",190513878
0.388447100984635,0.659100084145233,1,0.864519050266338,0.00574001760399578,0.0188408925929505,-0.00736085738495895,0.00663955016633516,187,"chr3",170585751
0.00156909658773369,0.0313142583306352,1,3.21028044450354,0.0034595924128917,0.00558598577866968,0.00133319904711372,0.00107766049499352,187,"chr3",110159202
0.0378504778827253,0.191284426287138,1,2.09172914867963,0.00299976319132985,0.00582937662983933,0.000170149752820371,0.00143410689343953,188,"chr3",63886753
0.710844743602366,0.872633062590045,1,0.371301644135908,0.000354611352009021,0.00223900376963629,-0.00152978106561824,0.000955049237215936,188,"chr3",50345796
0.0015926366271702,0.0315212109023925,1,-3.20548137525514,-0.0170177393722447,-0.00654273540113461,-0.0274927433433548,0.0053089496958597,188,"chr3",66499308
0.479819969501743,0.72894679978031,1,0.708050048139447,0.00224441866231677,0.00849881646576165,-0.00400997914112812,0.00316985878076621,188,"chr3",197749113
0.0815872170400867,0.293509218293655,1,1.75130540315911,0.00749442211009969,0.0159382215383879,-0.000949377318188518,0.00427933477312455,187,"chr3",48720615
0.640657361722472,0.834376700793507,1,0.467561761917934,0.000941298555546414,0.00491352493975668,-0.00303092782866385,0.00201320687920504,188,"chr3",65938584
0.698039533785495,0.865987346736738,1,-0.388585448560561,-0.00188459755371763,0.00768500135395449,-0.0114541964613897,0.00484989224557623,187,"chr3",23946239
0.351144335079768,0.625041485776004,1,-0.934772110990427,-0.00240986815616559,0.00267679667628371,-0.00749653298861489,0.00257802744415667,188,"chr3",38487611
0.758126286024612,0.898279454262495,1,-0.308405785735692,-0.00140857980642805,0.0076030745749427,-0.0104202341877988,0.00456729371359855,188,"chr3",51875106
7.20689183995274e-06,0.00085013980531225,0.270424202510546,4.62116322344715,0.0290327252848816,0.0414287399762951,0.016636710593468,0.00628255784984471,188,"chr3",52778017
0.868860751820295,0.94770906225156,1,0.165338897305788,0.00117338257087693,0.0151760309116239,-0.0128292657698701,0.00709683317112489,188,"chr3",141087187
0.142846067766105,0.393476553821878,1,1.4716364584826,0.00182489910065537,0.00427161703086707,-0.000621818829556329,0.00124004749280065,188,"chr3",42803715
0.400534721049333,0.669332519935918,1,-0.842641925104701,-0.0021872980374408,0.00293435891235408,-0.00730895498723569,0.0025957621764061,188,"chr3",164913828
0.502674986178947,0.745207170782311,1,0.671623537594577,0.00375925376174994,0.0148031246579047,-0.00728461713440478,0.00559726327521773,188,"chr3",71116326
0.0672953257035302,0.263131816002582,1,-1.84068900326213,-0.0140225626631541,0.00100859941377086,-0.0290537247400791,0.00761810530638414,188,"chr3",50257171
0.684535653623177,0.858550914901507,1,-0.406932600984392,-0.000188464643818579,0.000725339219396849,-0.00110226850703401,0.000463134787831383,188,"chr3",9952250
0.000294353819236312,0.0111269249290408,1,-3.69160150043593,-0.0187331903660895,-0.00872069060777519,-0.0287456901244038,0.00507454294941568,188,"chr3",66483626
0.000333638692856711,0.0120014785314483,1,3.65722140102324,0.0169324278843055,0.0260675334017268,0.00779732236688413,0.00462986131481349,188,"chr3",154195077
0.00587532587880266,0.067764121275724,1,2.78751600558894,0.0095861204530162,0.0163714523888498,0.00280078851718259,0.00343894723251674,188,"chr3",52831901
0.0434927012676415,0.207083956013736,1,-2.03312136763882,-0.00310477105769151,-9.16827331802744e-05,-0.00611785938220276,0.00152709577849612,188,"chr3",50321634
0.0986006541967078,0.324952238682225,1,1.66017763577547,0.00165738951285246,0.00362715994175857,-0.000312380916053645,0.000998320587590791,188,"chr3",142722812
0.0439285994538748,0.208079366695898,1,-2.02886903613787,-0.00327946418963398,-9.01708580768215e-05,-0.00646875752119113,0.00161640013782099,188,"chr3",184248367
0.639524354686924,0.833622011989341,1,-0.469153757076873,-0.00269593098107478,0.00864255890151879,-0.0140344208636684,0.0057463697996839,187,"chr3",46353354
0.0344417048982513,0.180947643999765,1,2.13087698787493,0.00443708767427196,0.00854560589080009,0.000328569457743835,0.00208228241213349,188,"chr3",37132055
0.000176315930112509,0.00800978082511112,1,-3.83027000693047,-0.0198338014906782,-0.00961645271891191,-0.0300511502624446,0.00517817319791844,187,"chr3",184315494
0.589094961310714,0.803566128106123,1,0.541107820265708,0.00130140000215708,0.00604679729956666,-0.00344399729525251,0.0024050659654448,188,"chr3",175620759
0.452174316547524,0.709565850582268,1,-0.753423597361699,-0.0006211162193394,0.00100553820160039,-0.00224777064027919,0.000824391778429018,187,"chr3",173585403
0.0572498903167167,0.241199103692406,1,-1.91352820555843,-0.00923683990564438,0.0002874835112641,-0.0187611633225528,0.0048271250346941,188,"chr3",184018173
0.537676609118935,0.770506238583662,1,-0.617500300186367,-0.000304492998596586,0.00066844625165677,-0.00127743224884994,0.000493105830887348,188,"chr3",47476131
0.506183542527195,0.747949926447252,1,-0.666111054741025,-0.00539920950535617,0.010593760564466,-0.0213921795751784,0.00810556958472234,188,"chr3",62948997
0.919848216700462,0.96917280996401,1,-0.100764636082897,-0.000230523181146172,0.00428337802197434,-0.00474442438426669,0.00228773893408918,188,"chr3",47350926
0.802635445014276,0.918491546685676,1,-0.250311100094566,-0.000399371869425813,0.00274916130847055,-0.00354790504732218,0.00159550203436816,184,"chr3",50328367
0.986000495417429,0.994485690082786,1,-0.0175708037812538,-7.563273658256e-06,0.000841741903971042,-0.000856868451287554,0.000430445513615332,188,"chr3",182511312
0.0965703539923917,0.321154348868977,1,-1.67034304640571,-0.00894085820417985,0.0016204841264291,-0.0195022005347888,0.00535270777066966,188,"chr3",59735420
0.632162478307405,0.829909498947772,1,0.47949460712008,0.000737714703778039,0.00377335492665181,-0.00229792551909573,0.00153852554924208,188,"chr3",148991566
0.00634098898805305,0.070783393889647,1,2.76163860674022,0.00449919110520942,0.00771368926194781,0.00128469294847103,0.0016291744670097,188,"chr3",30308417
0.913727891635036,0.96670142539644,1,-0.108489110272549,-0.000991323646525836,0.0170384786316336,-0.0190211259246853,0.0091375405700665,187,"chr3",86990386
2.36933979582765e-05,0.00200381092782456,0.886038310047706,-4.33899102573378,-0.0241404246061147,-0.013162967753576,-0.0351178814586535,0.00556360325774867,188,"chr3",184315832
0.212514964582866,0.483241407330478,1,-1.25109374373876,-0.00509446658127643,0.00294024906191319,-0.013129182224466,0.00407201027642595,187,"chr3",42653543
0.000290549363382346,0.0110502201096631,1,-3.69515784626805,-0.00550228604577834,-0.00256425923035327,-0.00844031286120342,0.00148905304582196,188,"chr3",142445998
0.0135261261999679,0.10805481690082,1,-2.49391382217054,-0.00406226956942595,-0.000848365694316669,-0.00727617344453523,0.00162887327273018,188,"chr3",72177912
0.332037149521483,0.608207067727962,1,-0.972611792257064,-0.000663183084207818,0.000682179964638195,-0.00200854613305383,0.000681857951432833,188,"chr3",48635542
0.648805360873618,0.838607652784568,1,-0.456178694748006,-0.00171538760725619,0.00570408192889359,-0.00913485714340597,0.00376034134650627,188,"chr3",180587900
0.673432784919025,0.851796358276146,1,-0.422123927095728,-0.00201697266915441,0.00741072462267745,-0.0114446699609863,0.00477815290649707,188,"chr3",38622766
0.0151662120746218,0.114928878567683,1,2.45160051365882,0.0130051310789223,0.0234718513160536,0.00253841084179104,0.00530475132733318,188,"chr3",13484465
0.0799421091946694,0.289958279668269,1,1.76085675865947,0.00207377314890341,0.0043974878433799,-0.000249941545573079,0.00117770689677345,188,"chr3",194097221
0.137199369795863,0.385441614834078,1,-1.49288274329329,-0.0105117157780563,0.00338120303343561,-0.0244046345895482,0.00704121996538555,188,"chr3",154122865
0.701070140988588,0.867173299542968,1,-0.38448195225324,-0.0015649786979536,0.00646617722651136,-0.00959613462241857,0.00407035671969026,188,"chr3",39329619
0.0166155904209255,0.120707846555704,1,-2.41746499911943,-0.0100441336585051,-0.00184632317009281,-0.0182419441469173,0.00415482071598293,188,"chr3",9914822
0.000940378069897887,0.0230030943251945,1,-3.3628572028992,-0.0125847450755778,-0.00520091689223676,-0.0199685732589188,0.00374227756823221,188,"chr3",23776659
0.407834963128615,0.675683668609651,1,-0.829629776468588,-0.00303138137740515,0.00417806362702088,-0.0102408263818312,0.0036538965492639,188,"chr3",48662204
0.0150124091754641,0.11430575211628,1,2.4553908904041,0.0247450121704877,0.044629417965059,0.00486060637591651,0.0100778300787844,188,"chr3",45035877
0.561978292613779,0.786071654804858,1,0.580971661246136,0.000853216197216816,0.00375089156223409,-0.00204445916780046,0.00146860209220315,188,"chr3",188303049
0.174965711592969,0.436917807714208,1,-1.36173196152717,-0.00541090957224819,0.00242923788603349,-0.0132510570305299,0.00397354965964072,188,"chr3",128295099
0.0213547244742897,0.13848657695921,1,-2.32173012583993,-0.0208136902161348,-0.0031255189056329,-0.0385018615266367,0.0089647328018389,188,"chr3",134027721
0.0174353980236329,0.123962246084284,1,-2.39930881198259,-0.0115719368630374,-0.00205569454080612,-0.0210881791852686,0.00482302936797672,188,"chr3",57788539
0.0213864442234959,0.138498595160193,1,2.32115526967006,0.0133117524902922,0.0246273274840316,0.00199617749655273,0.0057349685582147,188,"chr3",128772741
0.0347573669453109,0.181890441158747,1,2.1271150625109,0.00537834110927041,0.0103672198254236,0.000389462393117245,0.00252846740830356,188,"chr3",158724194
0.331359035265408,0.607582547364743,1,0.973980333546467,0.00245698650830771,0.00743433638434312,-0.00252036336772769,0.00252262435254859,188,"chr3",8503226
0.0183484003171699,0.126936044753628,1,2.37995633385226,0.015690010566877,0.0286976902310756,0.0026823309026783,0.00659256236919301,188,"chr3",194797099
0.357785225356431,0.63127676320519,1,-0.921930701410649,-0.00554298735260664,0.00631992156470884,-0.0174058962699221,0.00601236876494654,188,"chr3",195105682
0.599990881512473,0.810322100150993,1,-0.525333355654078,-0.00327507077819454,0.00902567092794011,-0.0155758124843292,0.00623427152101706,188,"chr3",48223077
0.0314523886720846,0.172554025654595,1,-2.16805854387248,-0.00717317554187151,-0.000645086946264045,-0.013701264137479,0.00330857096186118,188,"chr3",12967458
0.743081095110515,0.890160205748569,1,-0.328275024255437,-0.00181745094334225,0.00910626607550214,-0.0127411679621866,0.00553636679325339,188,"chr3",125118890
0.274261097899804,0.550790407207176,1,1.09660925583748,0.00902852607776222,0.0252731826962826,-0.00721613054075813,0.00823312955795465,188,"chr3",27719917
0.39026430301292,0.660807273462568,1,-0.86119409816246,-0.00339190085983146,0.00437929207161423,-0.0111630937912771,0.00393860207248145,188,"chr3",170870421
0.00745452903483926,0.0777976524369518,1,2.70613624726614,0.00470713719630832,0.00813918069969393,0.00127509369292271,0.00173943096954696,188,"chr3",122182536
0.922123966351325,0.970267586761812,1,0.0978965585398014,4.45513314120114e-05,0.000942574555583845,-0.000853471892759822,0.000455085777033708,185,"chr3",9397537
0.855621003865947,0.942356006527989,1,-0.182209632704245,-0.00110695285518078,0.0108798504277684,-0.01309375613813,0.00607516100412506,188,"chr3",10971272
0.0509469826737302,0.226088904310644,1,1.96490696795709,0.0053288503928006,0.0106798771285725,-2.21763429712968e-05,0.0027120115505219,188,"chr3",177262739
0.149562583105204,0.403979105629345,1,-1.44719483771645,-0.000696558031973847,0.000253118892990036,-0.00164623495693773,0.000481316001011279,188,"chr3",18444749
0.833969884067805,0.932458399636509,1,0.20991362926932,0.000101503334492374,0.00105558435858548,-0.000852577689600728,0.000483548089972494,188,"chr3",166560659
0.0011587037425963,0.0261933494786913,1,-3.30117514403091,-0.0332669595879047,-0.0133835833609965,-0.0531503358148129,0.0100773082724972,188,"chr3",146543167
0.0317801976484574,0.173393943070445,1,2.16383571732551,0.00436485599569792,0.00834493067509936,0.000384781316296478,0.00201718455830503,188,"chr3",126180709
0.111409808958846,0.34615654950813,1,1.59965416887363,0.0145076370871706,0.0324019969479983,-0.00338672277365706,0.00906923344399242,188,"chr3",135965321
0.0280227228285166,0.162121369404789,1,-2.21468860011182,-0.00582213183846752,-0.000635147324600912,-0.0110091163523341,0.00262887154346375,188,"chr3",46976224
0.0293452139118733,0.166097164747826,1,2.19615056430329,0.00334022320090168,0.00634117460685386,0.000339271794949497,0.00152094453595049,188,"chr3",143023033
0.668544223409421,0.849376834159149,1,-0.428843569417717,-0.00160451417006821,0.00577776119541075,-0.00898678953554718,0.00374149056787028,188,"chr3",171515212
0.837092388936818,0.933716034373256,1,-0.2059103093302,-0.000163729524703066,0.00140522572249118,-0.00173268477189731,0.000795149719485426,187,"chr3",193241387
0.0747690879903002,0.27906221794348,1,-1.7922130817813,-0.00634798269183808,0.000640899773396682,-0.0133368651570728,0.00354197988864625,187,"chr3",141681112
0.131849081150528,0.377701780887051,1,-1.51365069608292,-0.00295946907590076,0.00089827779228021,-0.00681721594408173,0.00195518628145805,188,"chr3",182979462
0.672587437542381,0.851529959088279,1,-0.423284534645496,-0.00274710881026801,0.0100581702291406,-0.0155523878496767,0.00648998152641871,188,"chr3",137295388
0.100784958113883,0.328247214471603,1,-1.64942760652984,-0.0115523901969483,0.00226685034161674,-0.0253716307355134,0.00700387828554228,188,"chr3",49020228
0.104994239481351,0.335011830880693,1,1.62922863169171,0.00531722709779059,0.0117566768943166,-0.00112222269873541,0.00326364697646483,188,"chr3",32422221
0.269487698707852,0.545578509228683,1,1.10761986154507,0.00300590103969075,0.0083605318164081,-0.00234872973702661,0.0027138381533694,188,"chr3",156443256
5.99394653011798e-06,0.000748590510207012,0.225012752740629,-4.66375199330006,-0.0205634083223838,-0.0118636890731298,-0.0292631275716379,0.00440919850625102,188,"chr3",10361044
0.891601144128095,0.957678479069438,1,0.136469281641404,0.000627075005259731,0.009693376788471,-0.00843922677795154,0.00459499015249068,188,"chr3",170418697
0.396975770879822,0.665796087472155,1,0.84903754815592,0.00276965555248294,0.00920607666075035,-0.00366676555578446,0.00326211197431555,188,"chr3",194312917
0.39563563791627,0.66472689295509,1,0.851454867709029,0.00774297416360823,0.0256858380862202,-0.0101998897590037,0.00909381631047798,188,"chr3",135259838
0.493723628836146,0.738945165417554,1,0.6857813420725,0.00295668392621011,0.0114634564789162,-0.00555008862649597,0.00431140911077387,188,"chr3",48592047
0.0325867199671869,0.175887413635471,1,2.15360420333799,0.00289688524959332,0.00555094678696996,0.000242823712216688,0.00134513354176374,188,"chr3",69386856
0.00565319025037356,0.0663179801282572,1,-2.80052359825405,-0.011730840339014,-0.00346598087159918,-0.0199956998064289,0.00418880253190064,188,"chr3",45025222
0.643358505952375,0.835876743575054,1,0.463781486825343,0.000592378465225944,0.00311255776290127,-0.00192780083244939,0.00127727924044762,188,"chr3",77317344
0.00262609582445479,0.0424140511677493,1,3.0504862964651,0.0102104838645252,0.0168147236169977,0.00360624411205276,0.00334716595067388,188,"chr3",124384803
0.100321265947016,0.327589655051093,1,1.6516938873222,0.0198441002764454,0.0435495084379565,-0.00386130788506563,0.0120143934834181,188,"chr3",179027787
0.163275477820161,0.421407081685346,1,1.39979992487208,0.020338477431014,0.0490065211439362,-0.00832956628190811,0.0145295603104656,188,"chr3",196646672
0.574360561386964,0.794061747264808,1,-0.562657463566093,-0.00186147672987306,0.00466620713531163,-0.00838916059505776,0.00330836583607213,188,"chr3",134251316
0.0448110239437876,0.210598456045804,1,-2.02036949515636,-0.00403353168049762,-9.44022063862574e-05,-0.00797266115460899,0.00199643267737294,188,"chr3",10249640
0.987136107786734,0.994717838578349,1,0.0161453645902445,4.21831824274107e-05,0.0051972829011105,-0.00511291653625568,0.00261271166665998,188,"chr3",49198393
0.0179276290642464,0.125534390436809,1,2.38888767858853,0.00830685520690106,0.0151680943406012,0.00144561607320089,0.00347728998786965,187,"chr3",122560675
0.0438382867432609,0.207918355949312,1,2.02974710649512,0.00769373475765074,0.0151726888068567,0.000214780708444776,0.00379048933388355,188,"chr3",13017447
0.393973611084066,0.663818810411006,1,0.854459756609386,0.00426286791924668,0.0141065108021785,-0.0055807749636851,0.00498896277592093,188,"chr3",52777281
0.755720899218253,0.897007405327695,1,-0.311574019268256,-0.000125794970398042,0.00067081846463507,-0.000922408405431154,0.000403740243469197,188,"chr3",114866242
0.00556803168994307,0.0658043270489774,1,2.80563379216121,0.0205213266923429,0.0349531112359724,0.00608954214871352,0.00731432831671705,188,"chr3",31439879
0.481533946454957,0.729880942151266,1,-0.705285991333968,-0.00449904942756482,0.00808733790766817,-0.0170854367627978,0.0063790426619071,188,"chr3",52458858
0.163824218912637,0.42217264354534,1,-1.3979675758058,-0.00158298194719695,0.000651230409861319,-0.00381719430425521,0.00113234525220265,188,"chr3",98734242
0.944972202344506,0.979528538942971,1,-0.069117209301935,-0.000189881324576819,0.00523064732293083,-0.00561040997208447,0.00274723656372369,188,"chr3",56784270
0.246050763404923,0.519764038671938,1,1.16374492166277,0.00225853471702538,0.00608779209573879,-0.00157072266168802,0.00194074721614971,188,"chr3",66039545
0.913763196627335,0.96670142539644,1,0.108443705336033,0.00032864473163122,0.00630818661775288,-0.00565089715449044,0.00303055609002712,188,"chr3",32954465
0.999386830849709,0.999754135090769,1,0.000769549981926976,1.77989574943244e-06,0.00456533521726437,-0.00456177542576551,0.00231290467316435,188,"chr3",187455953
0.00358717567756946,0.0506703628184336,1,-2.95074489563025,-0.00274600078175554,-0.000909823634134368,-0.00458217792937671,0.000930612736404993,188,"chr3",10505503
0.862848261619625,0.944952940794405,1,0.172994153551721,0.0011969539111117,0.0148488064333165,-0.0124548986110931,0.00691904256032466,188,"chr3",38607497
0.74729669320503,0.892313563809944,1,0.32269494266987,0.00156509417225999,0.0111346967314172,-0.00800450838689721,0.00485007344494131,188,"chr3",48215478
0.00072485659058213,0.0196027328310552,1,-3.43858690741877,-0.0184207418331407,-0.00785079758207309,-0.0289906860842083,0.00535706740271646,188,"chr3",150602978
0.095903230994197,0.319976200606807,1,1.6737208421706,0.00788254687837847,0.0171749731499011,-0.00140987939314412,0.00470959474230829,188,"chr3",16229601
0.56483153958223,0.788314343913503,1,0.576734370246921,0.000768433263945575,0.00339734441502552,-0.00186047788713437,0.00133238680333302,188,"chr3",128081132
0.603321028109499,0.812103733914001,1,-0.520538416370854,-0.00112794694497386,0.00314749951050791,-0.00540339340045563,0.00216688511260669,188,"chr3",69740048
0.51878293821862,0.757223788786123,1,-0.646486967900313,-0.00562769180242759,0.0115487094416901,-0.0228040930465453,0.00870503518532699,187,"chr3",52532994
0.216577031816117,0.48821755155689,1,-1.23998565243539,-0.00167433321250525,0.000989891289398381,-0.00433855771440889,0.00135028434338477,188,"chr3",143001474
0.601269776170572,0.810981621938316,1,0.523495562991982,0.00112806973967888,0.00537998489984149,-0.00312384542048373,0.00215487927582714,187,"chr3",58117459
0.000146935058497505,0.0071377618532254,1,3.8790226794389,0.0216547025999509,0.0326702932724159,0.0106391119274859,0.00558251507905162,186,"chr3",150703034
0.220329020530203,0.492276719307075,1,-1.22990465846825,-0.00486255365858186,0.00293852408960453,-0.0126636314067682,0.0039536021146857,187,"chr3",153052100
0.63110957137383,0.829261006221712,1,0.480978388213295,0.00485979872264938,0.024795811617349,-0.0150762141720502,0.0101039856295877,188,"chr3",136995341
0.26036828788336,0.535510448941905,1,-1.12905623151378,-0.00265594952408865,0.00198563101848324,-0.00729753006666053,0.00235236248643496,187,"chr3",45266820
0.0552752045577795,0.236192896440322,1,-1.92909022640757,-0.0194901291799607,0.000444481708385583,-0.039424740068307,0.0101032750636325,188,"chr3",53243379
0.0500539241307259,0.223867225736311,1,1.97261492359172,0.0079524327122209,0.0159067566714754,-1.89124703359536e-06,0.00403141668306006,188,"chr3",46506319
0.722018799184293,0.87854133114894,1,0.356316164615432,0.000315567520750825,0.00206307248739618,-0.00143193744589453,0.000885639081492174,187,"chr3",122184673
0.56098963098305,0.785327375542341,1,0.582442341537697,0.00157866194188006,0.00692654357222099,-0.00376921968846087,0.00271041754573038,188,"chr3",10234988
0.0495742842685312,0.222529830153343,1,-1.97680277069061,-0.00765938703267483,-1.44086783716059e-05,-0.015304365386978,0.00387463390189349,188,"chr3",123652573
0.0149664902163613,0.114185871525715,1,2.45652921989781,0.00903882187295046,0.0162988027966818,0.00177884094921914,0.00367950920336558,188,"chr3",50155799
0.0108861460610529,0.0955201248734171,1,-2.57276425902989,-0.017942693264025,-0.00418222462318159,-0.0317031619048685,0.00697409146642556,188,"chr3",17740719
0.218416036868082,0.490111149846924,1,-1.23501734038645,-0.00353086090941135,0.00211010065277997,-0.00917182247160267,0.00285895654574899,188,"chr3",19148710
0.417137079407165,0.683581022228891,1,-0.813260724863317,-0.00037642804542542,0.000536872715165392,-0.00128972880601623,0.000462862688332435,187,"chr3",53130591
0.984401191159188,0.993917300476908,1,-0.0195783381547395,-2.29839357264585e-05,0.00229331260828093,-0.00233928047973385,0.00117394722395754,188,"chr3",43498336
0.791244393761728,0.913126313032034,1,-0.265086609156303,-0.000177836567641576,0.00114587975334004,-0.00150155288862319,0.000670862131465562,187,"chr3",105369244
0.0375787611360614,0.190649615083904,1,-2.09473607638848,-0.00326650574660131,-0.000189702676785,-0.00634330881641762,0.0015593877354865,188,"chr3",71064850
0.335619432370136,0.611381943431044,1,-0.965412206448375,-0.00353724097235277,0.00369207900058192,-0.0107665609452875,0.00366396959633006,188,"chr3",9917444
0.0327801663214403,0.176549481859399,1,-2.15118270832057,-0.00329915429313782,-0.000273140421066381,-0.00632516816520927,0.00153364671460821,188,"chr3",196711669
0.015806541154069,0.117676791334306,1,-2.43617792289314,-0.0258115502532699,-0.00490652617799321,-0.0467165743285465,0.010595100633133,188,"chr3",171111243
0.576856414553971,0.795783572331928,1,0.55900015682914,0.00250058497579584,0.0113274720914473,-0.00632630213985566,0.00447331712745861,186,"chr3",181860032
0.0592196994429987,0.245480541825168,1,-1.89844679443045,-0.00630931126273124,0.000248049976048022,-0.0128666725015105,0.00332340694574171,188,"chr3",52240545
0.274984550087371,0.551360873172185,1,1.09495205844621,0.00398808311771971,0.0111745376587393,-0.00319837142329991,0.00364224450463979,188,"chr3",170585256
0.119571582540988,0.35897087080651,1,1.56392797869476,0.00188562781410671,0.00426457506509256,-0.00049331943687913,0.00120569990421198,188,"chr3",64539235
0.554232308322519,0.780574603131518,1,-0.592528336907231,-0.00140065111388871,0.00326343362490615,-0.00606473585268358,0.00236385507096517,188,"chr3",134796301
0.862137624886998,0.944858293057249,1,0.173899619513731,0.000421209912252904,0.00520030351927732,-0.00435788369477151,0.00242214395540783,188,"chr3",132035174
0.379523925994388,0.651246742279038,1,-0.880918170757318,-0.0009625542809625,0.00119337865672572,-0.00311848721865072,0.00109267161572453,188,"chr3",48717085
0.00708677064139386,0.0757084605880965,1,-2.72358339161592,-0.0126347283099099,-0.00348157331912658,-0.0217878833006932,0.0046390091630033,188,"chr3",133255001
0.0017701516466034,0.0335265658712542,1,3.17373728304548,0.00944035321273727,0.0153097727714695,0.00357093365400507,0.00297452258041927,186,"chr3",52999151
0.00557674957494436,0.0658662164216743,1,2.80510739503436,0.0177000646798401,0.0301501103995783,0.00525001896010191,0.00630994189783001,188,"chr3",119464011
0.487572795506283,0.73464980002185,1,-0.695590091576405,-0.00142460404171372,0.00261637288905663,-0.00546558097248407,0.00204805108492152,188,"chr3",156691528
0.0912500054465747,0.311004476817912,1,1.69782450508801,0.00268310462701982,0.00580120719309122,-0.000434997939051579,0.00158031917844226,188,"chr3",42199933
0.0070090231154444,0.0751588134697215,1,2.72737655925721,0.00787301912317707,0.0135686493838494,0.00217738886250474,0.0028866637782211,188,"chr3",44113418
0.290805909932187,0.567474203879868,1,1.05943455686489,0.00339760912763327,0.00972529434137404,-0.00293007608610751,0.00320700236330554,188,"chr3",147397256
0.0621153976502294,0.252098978751607,1,-1.87702113667933,-0.00938520162620853,0.000480319480528398,-0.0192507227329455,0.00500005111440143,188,"chr3",49867921
0.10092944143036,0.328548122374856,1,1.64872316094422,0.010451090585367,0.0229582722853396,-0.00205609111460555,0.00633889959996784,188,"chr3",71304905
0.245712299508721,0.519450746576412,1,1.16458242045147,0.00269376349417631,0.00725764982244393,-0.00187012283409132,0.00231307243426533,188,"chr3",10394513
0.00559277608209281,0.0659140647820778,1,2.804141643978,0.00826925334759568,0.0140877653784528,0.00245074131673853,0.00294894281298315,188,"chr3",56755150
0.547550103733239,0.776451735946685,1,0.602562050875092,0.00157481103934296,0.00673151571424356,-0.00358189363555764,0.00261352509182396,188,"chr3",125916556
0.00266473277411359,0.0428173240951102,1,-3.04587040156613,-0.00641905355865116,-0.00226085556344348,-0.0105772515538588,0.00210746115637441,188,"chr3",51385781
0.108446836760986,0.341317175649902,1,1.61318319198612,0.00527954021731559,0.0117371836324948,-0.00117810319786366,0.00327274685450666,187,"chr3",45599628
0.994504728801275,0.997981312845792,1,0.00689682306996492,1.9864046359088e-05,0.00570268824770283,-0.00566296015498465,0.0028801734012279,188,"chr3",20406791
0.371851128631853,0.644098015914778,1,-0.895221495715359,-0.00634391592144827,0.00763818726059919,-0.0203260191034957,0.00708642045774262,188,"chr3",184339055
0.981879244983394,0.992872682271908,1,-0.0227441876229186,-6.54616684429096e-05,0.00561341225228279,-0.00574433558916861,0.00287817131691905,188,"chr3",46563046
0.223180744998793,0.494869299971537,1,1.22228422468879,0.00176054858528269,0.00460253105058694,-0.00108143388002156,0.00144037577326251,188,"chr3",155854579
0.552834625216397,0.780086803170964,1,-0.594634347304347,-0.000203280891461161,0.000471285112107379,-0.000877846895029702,0.000341858643690351,186,"chr3",9844038
0.75592785252817,0.897127949425171,1,0.311301309429228,0.000891400272910756,0.00654125656338069,-0.00475845601755918,0.00286346457888385,188,"chr3",13022418
0.006091535765338,0.0691435076911338,1,2.77545909151181,0.00437322452438123,0.00748228085168676,0.00126416819707569,0.00157567608823919,187,"chr3",3092418
0.00709229144296819,0.0757084605880965,1,-2.72331547598723,-0.0126369348415379,-0.00348128071112257,-0.0217925889719533,0.00464027577890399,188,"chr3",122563092
0.374364944719092,0.646350864041421,1,-0.890515257238135,-0.00331756893455733,0.00403305453743652,-0.0106681924065512,0.00372544873048724,188,"chr3",49462141
0.854690505817657,0.941879440902524,1,-0.18339722566397,-0.00374930179637821,0.0365876637661169,-0.0440862673588734,0.0204436123981934,188,"chr3",149377496
0.340700718512638,0.615878312312756,1,-0.955284982543635,-0.00303407224070434,0.00323262267896531,-0.009300767160374,0.00317609121481793,188,"chr3",52246686
0.0332038482393293,0.177771214744074,1,2.14592200393628,0.00263328439106889,0.00505447743702497,0.000212091345112801,0.00122711095102181,188,"chr3",82265550
0.113626410660145,0.349524518956365,1,-1.58975145429723,-0.00746099846301681,0.00179905098070055,-0.0167210479067342,0.0046931854931468,188,"chr3",13022501
0.0799676379892703,0.289998596721607,1,1.76070647295656,0.00667874388472348,0.0141630822684138,-0.00080559449896689,0.00379321822649326,188,"chr3",129280109
0.649158139614773,0.838725880682243,1,-0.455687198201122,-0.00335513093108823,0.0111722803159812,-0.0178825421781577,0.00736279391725945,188,"chr3",72445201
0.258663984073238,0.533855109470988,1,1.13309698690036,0.00458321038160539,0.0125640446876728,-0.00339762392446205,0.00404485267774206,188,"chr3",37453111
0.12982119831296,0.374073590261887,1,1.52169432376778,0.0095965597954346,0.0220398072851884,-0.00284668769431918,0.00630649641359844,188,"chr3",196646880
